Year, Month, DPM_t_C_ha, RPM_t_C_ha, BIO_t_C_ha, HUM_t_C_ha, IOM_t_C_ha, SOC_t_C_ha,     deltaC
1980,     3, 0.06058730, 5.93425010, 0.77089228, 27.1655641,  3.0041000, 36.9353938,    36.8367 
1980,     4, 0.04670375, 5.88809692, 0.76571383, 27.1607604,  3.0041000, 36.8653749,    36.2581 
1980,     5, 0.04171707, 5.86818518, 0.76337232, 27.1585526,  3.0041000, 36.8359272,    36.0074 
1980,     6, 0.03082295, 5.81514603, 0.75696885, 27.1523240,  3.0041000, 36.7593618,    35.3700 
1980,     7, 0.01255520, 5.66055616, 0.73754896, 27.1319412,  3.0041000, 36.5467015,    33.6008 
1980,     8, 1.26512485, 6.36352700, 0.71496441, 27.1064958,  3.0041000, 38.4542120,    45.6347 
1980,     9, 0.34301035, 6.11917828, 0.77398894, 27.1743930,  3.0041000, 37.4146705,    38.6407 
1980,    10, 0.21474872, 6.03381245, 0.77434897, 27.1770291,  3.0041000, 37.2040392,    37.1133 
1980,    11, 0.15937482, 5.98007294, 0.77204386, 27.1758353,  3.0041000, 37.0914269,    36.2728 
1980,    12, 0.12423964, 5.93555995, 0.76908926, 27.1736095,  3.0041000, 37.0065983,    35.6281 
1981,     1, 0.10005024, 5.89712636, 0.76594403, 27.1709628,  3.0041000, 36.9381834,    35.1004 
1981,     2, 0.08642756, 5.87128900, 0.76356877, 27.1688659,  3.0041000, 36.8942512,    34.7551 
1981,     3, 0.05690811, 5.79814556, 0.75610532, 27.1617912,  3.0041000, 36.7770502,    33.8428 
1981,     4, 0.03930072, 5.73410849, 0.74878304, 27.1545165,  3.0041000, 36.6808088,    33.0825 
1981,     5, 0.02073703, 5.62517823, 0.73543290, 27.1404641,  3.0041000, 36.5259123,    31.8513 
1981,     6, 0.01764910, 5.59803448, 0.73190711, 27.1367130,  3.0041000, 36.4884037,    31.5428 
1981,     7, 0.01437203, 5.56364523, 0.72739455, 27.1318392,  3.0041000, 36.4413510,    31.1576 
1981,     8, 1.70098067, 6.70167031, 0.72273641, 27.1267329,  3.0041000, 39.2562203,    47.7685 
1981,     9, 0.45078330, 6.43992948, 0.81184955, 27.2305885,  3.0041000, 37.9372508,    39.8094 
1981,    10, 0.21668788, 6.29995019, 0.81471809, 27.2390712,  3.0041000, 37.5745274,    37.4077 
1981,    11, 0.15088531, 6.23191449, 0.81122120, 27.2378315,  3.0041000, 37.4359525,    36.4491 
1981,    12, 0.14107140, 6.21935356, 0.81032676, 27.2373357,  3.0041000, 37.4121874,    36.2738 
1982,     1, 0.11379861, 6.17939825, 0.80714475, 27.2352925,  3.0041000, 37.3397341,    35.7576 
1982,     2, 0.07831655, 6.11051317, 0.80062994, 27.2303803,  3.0041000, 37.2239400,    34.9277 
1982,     3, 0.04798066, 6.02135267, 0.79078463, 27.2220590,  3.0041000, 37.0862770,    33.9267 
1982,     4, 0.03634812, 5.97140509, 0.78471701, 27.2166803,  3.0041000, 37.0132505,    33.3842 
1982,     5, 0.03198049, 5.94851598, 0.78183271, 27.2140773,  3.0041000, 36.9805065,    33.1338 
1982,     6, 0.01699091, 5.83671615, 0.76745929, 27.2003250,  3.0041000, 36.8255913,    31.9800 
1982,     7, 0.01370969, 5.79926433, 0.76242213, 27.1954103,  3.0041000, 36.7749064,    31.5925 
1982,     8, 1.26806630, 6.63518145, 0.75739918, 27.1904263,  3.0041000, 38.8551733,    43.0368 
1982,     9, 0.94456582, 6.57681327, 0.78037983, 27.2185082,  3.0041000, 38.5243671,    41.1726 
1982,    10, 0.37395813, 6.39651223, 0.81127340, 27.2587257,  3.0041000, 37.8445695,    37.1495 
1982,    11, 0.19047993, 6.26836132, 0.81088801, 27.2629932,  3.0041000, 37.5368225,    35.1965 
1982,    12, 0.13493667, 6.20386652, 0.80695007, 27.2609938,  3.0041000, 37.4108470,    34.3617 
1983,     1, 0.07736358, 6.10119128, 0.79786289, 27.2541622,  3.0041000, 37.2346799,    33.1696 
1983,     2, 0.06478001, 6.06878534, 0.79439384, 27.2513249,  3.0041000, 37.1833841,    32.8089 
1983,     3, 0.03822183, 5.97348655, 0.78339829, 27.2415906,  3.0041000, 37.0407973,    31.8128 
1983,     4, 0.02692630, 5.91103926, 0.77557727, 27.2343487,  3.0041000, 36.9519915,    31.1803 
1983,     5, 0.01539876, 5.81276969, 0.76282017, 27.2219197,  3.0041000, 36.8170084,    30.2150 
1983,     6, 0.01286695, 5.78153037, 0.75861465, 27.2177586,  3.0041000, 36.7748706,    29.9043 
1983,     7, 0.00984406, 5.73526871, 0.75235000, 27.2114325,  3.0041000, 36.7129952,    29.4517 
1983,     8, 1.15260481, 6.49046793, 0.74691354, 27.2058482,  3.0041000, 38.5999345,    39.2576 
1983,     9, 0.27231339, 6.21552282, 0.79758929, 27.2665871,  3.0041000, 37.5561126,    33.3894 
1983,    10, 0.10474609, 6.03989974, 0.78928014, 27.2619985,  3.0041000, 37.2000245,    31.1618 
1983,    11, 0.05646149, 5.92895515, 0.77817523, 27.2523189,  3.0041000, 37.0200107,    29.9770 
1983,    12, 0.03628820, 5.85084454, 0.76898022, 27.2437085,  3.0041000, 36.9039215,    29.1928 
1984,     1, 0.02646307, 5.79568536, 0.76204953, 27.2369910,  3.0041000, 36.8252890,    28.6522 
1984,     2, 0.01997923, 5.74702330, 0.75573521, 27.2307138,  3.0041000, 36.7575516,    28.1816 
1984,     3, 0.01369757, 5.68230970, 0.74716999, 27.2219382,  3.0041000, 36.6692155,    27.5673 
1984,     4, 0.01167194, 5.65509474, 0.74349089, 27.2181233,  3.0041000, 36.6324809,    27.3045 
1984,     5, 0.00720565, 5.57385670, 0.73251193, 27.2063381,  3.0041000, 36.5240124,    26.5459 
1984,     6, 0.00603642, 5.54432873, 0.72844949, 27.2019269,  3.0041000, 36.4848415,    26.2641 
1984,     7, 0.00485482, 5.50821368, 0.72347362, 27.1964436,  3.0041000, 36.4370857,    25.9221 
1984,     8, 1.14864130, 6.26465495, 0.71815223, 27.1904877,  3.0041000, 38.3260361,    35.2444 
1984,     9, 0.28665867, 6.00914349, 0.76964059, 27.2493524,  3.0041000, 37.3188951,    29.8505 
1984,    10, 0.09616476, 5.81543360, 0.76138933, 27.2430440,  3.0041000, 36.9201317,    27.4593 
1984,    11, 0.04762275, 5.69411267, 0.74897704, 27.2307191,  3.0041000, 36.7255316,    26.2215 
1984,    12, 0.03068384, 5.61951600, 0.74002527, 27.2214230,  3.0041000, 36.6157481,    25.5028 
1985,     1, 0.02837404, 5.60633772, 0.73835831, 27.2196813,  3.0041000, 36.5968514,    25.3693 
1985,     2, 0.02552217, 5.58855015, 0.73608741, 27.2172881,  3.0041000, 36.5715478,    25.1938 
1985,     3, 0.02026555, 5.55001778, 0.73111133, 27.2119486,  3.0041000, 36.5174433,    24.8292 
1985,     4, 0.01854582, 5.53527244, 0.72917222, 27.2098550,  3.0041000, 36.4969455,    24.6840 
1985,     5, 0.01648873, 5.51578383, 0.72659406, 27.2070475,  3.0041000, 36.4700141,    24.4962 
1985,     6, 0.00780307, 5.39336217, 0.71041922, 27.1884746,  3.0041000, 36.3041590,    23.3866 
1985,     7, 0.00270767, 5.22479804, 0.68790102, 27.1608167,  3.0041000, 36.0803234,    21.8764 
1985,     8, 0.00223557, 5.19485298, 0.68376189, 27.1556992,  3.0041000, 36.0406496,    21.5985 
1985,     9, 1.53211461, 6.20985708, 0.67717756, 27.1473984,  3.0041000, 38.5706477,    33.4502 
1985,    10, 1.18206153, 6.16172157, 0.70427360, 27.1786204,  3.0041000, 38.2307771,    31.8406 
1985,    11, 0.98168670, 6.12748215, 0.71875870, 27.1956034,  3.0041000, 38.0276309,    30.8512 
1985,    12, 0.69873826, 6.06530023, 0.73737515, 27.2176939,  3.0041000, 37.7232075,    29.3359 
1986,     1, 0.58569784, 6.03327437, 0.74369948, 27.2255369,  3.0041000, 37.5923086,    28.6617 
1986,     2, 0.56912057, 6.02807984, 0.74454478, 27.2266187,  3.0041000, 37.5724639,    28.5495 
1986,     3, 0.43913419, 5.98137161, 0.75043857, 27.2342521,  3.0041000, 37.4092965,    27.6929 
1986,     4, 0.32572839, 5.92800465, 0.75379013, 27.2391189,  3.0041000, 37.2507421,    26.8397 
1986,     5, 0.16862173, 5.81206247, 0.75278466, 27.2397224,  3.0041000, 36.9772912,    25.3190 
1986,     6, 0.14000031, 5.77971918, 0.75091029, 27.2381728,  3.0041000, 36.9129026,    24.9411 
1986,     7, 0.11310706, 5.74285114, 0.74823316, 27.2357355,  3.0041000, 36.8440269,    24.5325 
1986,     8, 1.82984545, 6.82996086, 0.73368782, 27.2203330,  3.0041000, 39.6179271,    35.8542 
1986,     9, 0.63766254, 6.61734093, 0.82201758, 27.3245822,  3.0041000, 38.4057032,    30.5852 
1986,    10, 0.22870554, 6.41688245, 0.83372160, 27.3454871,  3.0041000, 37.8288967,    27.7917 
1986,    11, 0.15286171, 6.33978813, 0.82976949, 27.3445040,  3.0041000, 37.6710234,    26.9685 
1986,    12, 0.11470553, 6.28540567, 0.82546660, 27.3420403,  3.0041000, 37.5717181,    26.4339 
1987,     1, 0.10189955, 6.26312314, 0.82341212, 27.3406973,  3.0041000, 37.5332321,    26.2176 
1987,     2, 0.07502443, 6.20585842, 0.81762653, 27.3365055,  3.0041000, 37.4391148,    25.6979 
1987,     3, 0.05399079, 6.14490782, 0.81076678, 27.3310882,  3.0041000, 37.3448535,    25.1694 
1987,     4, 0.03050039, 6.04052861, 0.79799374, 27.3201008,  3.0041000, 37.1932235,    24.3110 
1987,     5, 0.02235111, 5.98445706, 0.79065858, 27.3135336,  3.0041000, 37.1151003,    23.8577 
1987,     6, 0.01034843, 5.84779339, 0.77241333, 27.2960757,  3.0041000, 36.9307309,    22.7901 
1987,     7, 0.00576072, 5.74592688, 0.75839335, 27.2820443,  3.0041000, 36.7962253,    21.9998 
1987,     8, 1.16923605, 6.52053685, 0.75361381, 27.2771916,  3.0041000, 38.7246783,    29.7908 
1987,     9, 0.88061034, 6.46531666, 0.77363733, 27.3016349,  3.0041000, 38.4252993,    28.5178 
1987,    10, 0.36891037, 6.29874336, 0.80048540, 27.3363678,  3.0041000, 37.8086069,    25.7570 
1987,    11, 0.22203947, 6.20353437, 0.80108096, 27.3402896,  3.0041000, 37.5710444,    24.6116 
1987,    12, 0.14365525, 6.12302358, 0.79709039, 27.3384468,  3.0041000, 37.4063160,    23.7821 
1988,     1, 0.09393767, 6.04548964, 0.79076297, 27.3336721,  3.0041000, 37.2679623,    23.0622 
1988,     2, 0.06410767, 5.97659170, 0.78375732, 27.3276848,  3.0041000, 37.1562415,    22.4650 
1988,     3, 0.03758337, 5.88160910, 0.77280885, 27.3175238,  3.0041000, 37.0136252,    21.6899 
1988,     4, 0.02904049, 5.83628387, 0.76714324, 27.3120974,  3.0041000, 36.9486650,    21.3260 
1988,     5, 0.02536333, 5.81262724, 0.76410296, 27.3091451,  3.0041000, 36.9153386,    21.1331 
1988,     6, 0.02134917, 5.78266075, 0.76020144, 27.3052985,  3.0041000, 36.8736099,    20.8933 
1988,     7, 0.01120629, 5.67192062, 0.74563592, 27.2901905,  3.0041000, 36.7230533,    20.0485 
1988,     8, 1.15400206, 6.43349035, 0.74108505, 27.2854052,  3.0041000, 38.6180827,    27.2807 
1988,     9, 0.33751426, 6.20053581, 0.79025898, 27.3439259,  3.0041000, 37.6763350,    23.3292 
1988,    10, 0.12516450, 6.01873041, 0.78556781, 27.3430147,  3.0041000, 37.2765774,    21.4462 
1988,    11, 0.08528714, 5.94986295, 0.77952959, 27.3380114,  3.0041000, 37.1567911,    20.8429 
1988,    12, 0.04688375, 5.84401237, 0.76820785, 27.3274589,  3.0041000, 36.9906628,    19.9874 
1989,     1, 0.02869811, 5.75858861, 0.75782732, 27.3172057,  3.0041000, 36.8664198,    19.3302 
1989,     2, 0.01799852, 5.67855142, 0.74752389, 27.3066087,  3.0041000, 36.7547825,    18.7302 
1989,     3, 0.00904494, 5.56253331, 0.73215826, 27.2899784,  3.0041000, 36.5978150,    17.8804 
1989,     4, 0.00656172, 5.50923097, 0.72488457, 27.2819428,  3.0041000, 36.5267201,    17.4866 
1989,     5, 0.00562146, 5.48372839, 0.72136971, 27.2780211,  3.0041000, 36.4928406,    17.2928 
1989,     6, 0.00470768, 5.45462193, 0.71735267, 27.2734860,  3.0041000, 36.4542683,    17.0732 
1989,     7, 0.00368559, 5.41471587, 0.71184691, 27.2671694,  3.0041000, 36.4015178,    16.7761 
1989,     8, 1.14774799, 6.17356267, 0.70684908, 27.2613529,  3.0041000, 38.2936126,    23.7219 
1989,     9, 0.83180884, 6.11422155, 0.72911442, 27.2873882,  3.0041000, 37.9666330,    22.4467 
1989,    10, 0.25717285, 5.90265254, 0.75713309, 27.3201000,  3.0041000, 37.2411585,    19.4183 
1989,    11, 0.16073801, 5.82001392, 0.75475947, 27.3187923,  3.0041000, 37.0584037,    18.5798 
1989,    12, 0.10468022, 5.74561345, 0.74962693, 27.3140723,  3.0041000, 36.9180929,    17.9101 
1990,     1, 0.07514237, 5.68875215, 0.74439695, 27.3088740,  3.0041000, 36.8212654,    17.4327 
1990,     2, 0.05071972, 5.62206381, 0.73732112, 27.3014860,  3.0041000, 36.7156907,    16.9030 
1990,     3, 0.04079373, 5.58545129, 0.73307776, 27.2969678,  3.0041000, 36.6603906,    16.6166 
1990,     4, 0.03776466, 5.57253793, 0.73152872, 27.2953086,  3.0041000, 36.6412399,    16.5100 
1990,     5, 0.03283888, 5.54922218, 0.72869019, 27.2922327,  3.0041000, 36.6070840,    16.3274 
1990,     6, 0.02777704, 5.52142332, 0.72523711, 27.2884422,  3.0041000, 36.5669797,    16.1139 
1990,     7, 0.02227486, 5.48497828, 0.72061945, 27.2832903,  3.0041000, 36.5152629,    15.8400 
1990,     8, 0.01728561, 5.44340947, 0.71524795, 27.2771913,  3.0041000, 36.4572344,    15.5322 
1990,     9, 1.54375729, 6.46342107, 0.70962189, 27.2706915,  3.0041000, 38.9915917,    24.1796 
1990,    10, 0.90732364, 6.36118382, 0.75729545, 27.3263982,  3.0041000, 38.3563011,    21.9242 
1990,    11, 0.64800890, 6.29727281, 0.77328217, 27.3463071,  3.0041000, 38.0689710,    20.8461 
1990,    12, 0.52508656, 6.25766062, 0.77944087, 27.3545502,  3.0041000, 37.9208383,    20.2684 
1991,     1, 0.44222498, 6.22550200, 0.78278568, 27.3593954,  3.0041000, 37.8140081,    19.8406 
1991,     2, 0.40006487, 6.20681772, 0.78413635, 27.3615556,  3.0041000, 37.7566746,    19.6028 
1991,     3, 0.26574058, 6.13110587, 0.78631454, 27.3662563,  3.0041000, 37.5535173,    18.7671 
1991,     4, 0.17816392, 6.05800562, 0.78432578, 27.3660867,  3.0041000, 37.3906820,    18.0694 
1991,     5, 0.15886492, 6.03720495, 0.78317480, 27.3654020,  3.0041000, 37.3487466,    17.8779 
1991,     6, 0.11673505, 5.98165164, 0.77927452, 27.3624726,  3.0041000, 37.2442339,    17.4088 
1991,     7, 0.09274071, 5.94050261, 0.77567782, 27.3594489,  3.0041000, 37.1724700,    17.0773 
1991,     8, 1.95695455, 7.20767578, 0.77168521, 27.3558906,  3.0041000, 40.2963062,    26.6766 
1991,     9, 0.43117093, 6.88790747, 0.88063470, 27.4872248,  3.0041000, 38.6910379,    21.4127 
1991,    10, 0.17937220, 6.70904144, 0.87922284, 27.4955363,  3.0041000, 38.2672728,    19.8071 
1991,    11, 0.12919141, 6.64331475, 0.87429808, 27.4938294,  3.0041000, 38.1447336,    19.3088 
1991,    12, 0.10676241, 6.60541901, 0.87080756, 27.4920844,  3.0041000, 38.0791734,    19.0322 
1992,     1, 0.08970325, 6.57100906, 0.86732347, 27.4901024,  3.0041000, 38.0222381,    18.7878 
1992,     2, 0.06921515, 6.52009397, 0.86174770, 27.4865805,  3.0041000, 37.9417373,    18.4423 
1992,     3, 0.04723189, 6.44577112, 0.85292174, 27.4804154,  3.0041000, 37.8304402,    17.9610 
1992,     4, 0.02992371, 6.35811359, 0.84175885, 27.4719491,  3.0041000, 37.7058453,    17.4142 
1992,     5, 0.01791254, 6.26098317, 0.82878564, 27.4614460,  3.0041000, 37.5732273,    16.8242 
1992,     6, 0.01477898, 6.22496845, 0.82381210, 27.4573179,  3.0041000, 37.5249774,    16.6009 
1992,     7, 0.00819290, 6.11576728, 0.80871029, 27.4441432,  3.0041000, 37.3809137,    15.9504 
1992,     8, 1.28198551, 6.81781370, 0.78295640, 27.4198283,  3.0041000, 39.3066839,    21.4213 
1992,     9, 0.31417201, 6.53617484, 0.84067504, 27.4920420,  3.0041000, 38.1871639,    17.7085 
1992,    10, 0.16367369, 6.40955683, 0.83698655, 27.4934529,  3.0041000, 37.9077700,    16.6598 
1992,    11, 0.11263054, 6.33808882, 0.83147685, 27.4903820,  3.0041000, 37.7766782,    16.1399 
1992,    12, 0.09478259, 6.30536880, 0.82838871, 27.4883241,  3.0041000, 37.7209642,    15.9085 
1993,     1, 0.05817062, 6.21369235, 0.81863991, 27.4808877,  3.0041000, 37.5754906,    15.3097 
1993,     2, 0.04075861, 6.14773612, 0.81074612, 27.4743764,  3.0041000, 37.4777172,    14.8953 
1993,     3, 0.02341209, 6.04632996, 0.79785586, 27.4629930,  3.0041000, 37.3346910,    14.2838 
1993,     4, 0.01412322, 5.95534115, 0.78572208, 27.4517304,  3.0041000, 37.2110168,    13.7456 
1993,     5, 0.00720490, 5.83629833, 0.76952539, 27.4358651,  3.0041000, 37.0529938,    13.0528 
1993,     6, 0.00283514, 5.67526130, 0.74748748, 27.4127953,  3.0041000, 36.8424792,    12.1224 
1993,     7, 0.00231984, 5.64121179, 0.74270097, 27.4077215,  3.0041000, 36.7980541,    11.9165 
1993,     8, 1.14672140, 6.40440942, 0.73822969, 27.4029214,  3.0041000, 38.6963819,    17.5002 
1993,     9, 0.34120407, 6.17569410, 0.78686427, 27.4602919,  3.0041000, 37.7681544,    14.4773 
1993,    10, 0.16278284, 6.04009276, 0.78506538, 27.4615993,  3.0041000, 37.4536402,    13.3308 
1993,    11, 0.11126156, 5.97153119, 0.78020509, 27.4578594,  3.0041000, 37.3249573,    12.8318 
1993,    12, 0.07127060, 5.89227031, 0.77274815, 27.4511891,  3.0041000, 37.1915782,    12.3001 
1994,     1, 0.04599654, 5.81536669, 0.76423165, 27.4430027,  3.0041000, 37.0726976,    11.8134 
1994,     2, 0.03443445, 5.76507742, 0.75816402, 27.4369739,  3.0041000, 36.9987498,    11.5019 
1994,     3, 0.01777547, 5.65184157, 0.74386754, 27.4219369,  3.0041000, 36.8395215,    10.8328 
1994,     4, 0.01163794, 5.58048097, 0.73440061, 27.4116769,  3.0041000, 36.7422964,    10.4146 
1994,     5, 0.00696194, 5.49512087, 0.72290653, 27.3987752,  3.0041000, 36.6278646,     9.9200 
1994,     6, 0.00580528, 5.46525024, 0.71880632, 27.3941232,  3.0041000, 36.5880850,     9.7403 
1994,     7, 0.00451177, 5.42407603, 0.71315116, 27.3875996,  3.0041000, 36.5334386,     9.4968 
1994,     8, 1.14842993, 6.18380302, 0.70829068, 27.3819147,  3.0041000, 38.4265383,    14.8738 
1994,     9, 0.31995368, 5.95120794, 0.75920930, 27.4390466,  3.0041000, 37.4735176,    11.8667 
1994,    10, 0.13063428, 5.79340950, 0.75567743, 27.4369502,  3.0041000, 37.1207714,    10.6087 
1994,    11, 0.05498057, 5.64493298, 0.74227638, 27.4230199,  3.0041000, 36.8693098,     9.6450 
1994,    12, 0.03315090, 5.55990503, 0.73237737, 27.4122808,  3.0041000, 36.7418141,     9.1330 
1995,     1, 0.02658885, 5.52323468, 0.72779449, 27.4072362,  3.0041000, 36.6889542,     8.9116 
1995,     2, 0.01940594, 5.47130030, 0.72114231, 27.3997449,  3.0041000, 36.6156934,     8.6065 
1995,     3, 0.01490705, 5.42818032, 0.71548347, 27.3932613,  3.0041000, 36.5559321,     8.3539 
1995,     4, 0.01352894, 5.41240678, 0.71337909, 27.3908371,  3.0041000, 36.5342519,     8.2552 
1995,     5, 0.01186885, 5.39119163, 0.71053688, 27.3875345,  3.0041000, 36.5052318,     8.1264 
1995,     6, 0.01001070, 5.36372422, 0.70683978, 27.3831905,  3.0041000, 36.4678652,     7.9631 
1995,     7, 0.00773626, 5.32241139, 0.70125783, 27.3765216,  3.0041000, 36.4120271,     7.7233 
1995,     8, 0.00598083, 5.28147665, 0.69569318, 27.3697665,  3.0041000, 36.3570171,     7.4861 
1995,     9, 1.53206724, 6.13899859, 0.66854865, 27.3338701,  3.0041000, 38.6775846,    13.5569 
1995,    10, 0.41085442, 5.90132914, 0.74828307, 27.4209120,  3.0041000, 37.4854786,    10.0513 
1995,    11, 0.28205150, 5.83511005, 0.75124365, 27.4253055,  3.0041000, 37.2978107,     9.4337 
1995,    12, 0.25220121, 5.81556098, 0.75127823, 27.4256981,  3.0041000, 37.2488385,     9.2609 
1996,     1, 0.20824317, 5.78224277, 0.75069465, 27.4255877,  3.0041000, 37.1708682,     8.9884 
1996,     2, 0.18305835, 5.75992575, 0.74988393, 27.4250319,  3.0041000, 37.1219999,     8.8113 
1996,     3, 0.14846377, 5.72384431, 0.74800821, 27.4234293,  3.0041000, 37.0478456,     8.5444 
1996,     4, 0.10945400, 5.67173783, 0.74428574, 27.4198353,  3.0041000, 36.9494129,     8.1867 
1996,     5, 0.09960191, 5.65571125, 0.74291503, 27.4184764,  3.0041000, 36.9208046,     8.0739 
1996,     6, 0.08309703, 5.62505488, 0.74008813, 27.4155908,  3.0041000, 36.8679309,     7.8725 
1996,     7, 0.06694044, 5.58868787, 0.73641973, 27.4117416,  3.0041000, 36.8078896,     7.6426 
1996,     8, 1.74317164, 6.72540934, 0.73245738, 27.4074905,  3.0041000, 39.6126289,    14.6848 
1996,     9, 1.32687759, 6.67057765, 0.76483985, 27.4458981,  3.0041000, 39.2122932,    13.6574 
1996,    10, 0.77890917, 6.56482453, 0.80301664, 27.4925075,  3.0041000, 38.6433578,    12.1335 
1996,    11, 0.59024146, 6.51042604, 0.81330042, 27.5064327,  3.0041000, 38.4245006,    11.5130 
1996,    12, 0.51557380, 6.48406326, 0.81660887, 27.5113617,  3.0041000, 38.3317076,    11.2380 
1997,     1, 0.45974920, 6.46180946, 0.81870050, 27.5147355,  3.0041000, 38.2590946,    11.0177 
1997,     2, 0.33131551, 6.39861193, 0.82187544, 27.5209980,  3.0041000, 38.0769009,    10.4688 
1997,     3, 0.28682698, 6.37099286, 0.82208913, 27.5224516,  3.0041000, 38.0064606,    10.2451 
1997,     4, 0.26343038, 6.35475035, 0.82194079, 27.5229987,  3.0041000, 37.9672202,    10.1145 
1997,     5, 0.23216281, 6.33070822, 0.82140676, 27.5234304,  3.0041000, 37.9118082,     9.9326 
1997,     6, 0.13084887, 6.22273945, 0.81561140, 27.5208913,  3.0041000, 37.6941911,     9.2288 
1997,     7, 0.10523581, 6.18220532, 0.81214460, 27.5185012,  3.0041000, 37.6221869,     8.9815 
1997,     8, 1.28501432, 6.96821750, 0.80716683, 27.5146775,  3.0041000, 39.5791762,    13.5513 
1997,     9, 0.94819525, 6.90496358, 0.83055089, 27.5442264,  3.0041000, 39.2320361,    12.6757 
1997,    10, 0.38896342, 6.72282369, 0.85941395, 27.5847517,  3.0041000, 38.5600528,    10.8788 
1997,    11, 0.25353286, 6.63705607, 0.85995016, 27.5898787,  3.0041000, 38.3445178,    10.2509 
1997,    12, 0.19358984, 6.58356209, 0.85784273, 27.5903377,  3.0041000, 38.2294324,     9.8991 
1998,     1, 0.14996202, 6.53331951, 0.85464290, 27.5893241,  3.0041000, 38.1313486,     9.5908 
1998,     2, 0.10411602, 6.46219391, 0.84864420, 27.5860283,  3.0041000, 38.0050824,     9.1874 
1998,     3, 0.07049094, 6.38702268, 0.84090811, 27.5807541,  3.0041000, 37.8832759,     8.7880 
1998,     4, 0.04711458, 6.31028711, 0.83199118, 27.5739747,  3.0041000, 37.7674675,     8.3994 
1998,     5, 0.04058644, 6.28211507, 0.82849250, 27.5712106,  3.0041000, 37.7265046,     8.2535 
1998,     6, 0.01643303, 6.11400778, 0.80691488, 27.5524082,  3.0041000, 37.4938639,     7.4596 
1998,     7, 0.01337457, 6.07635105, 0.80175457, 27.5477924,  3.0041000, 37.4433726,     7.2764 
1998,     8, 1.40075900, 7.00377413, 0.79653530, 27.5430397,  3.0041000, 39.7482082,    12.4781 
1998,     9, 0.29130317, 6.68146328, 0.86350408, 27.6273463,  3.0041000, 38.4677169,     9.2624 
1998,    10, 0.10935918, 6.48794093, 0.85347623, 27.6249652,  3.0041000, 38.0798416,     8.1314 
1998,    11, 0.08425679, 6.43738342, 0.84844093, 27.6217465,  3.0041000, 37.9959277,     7.8657 
1998,    12, 0.06384808, 6.38404094, 0.84256345, 27.6175954,  3.0041000, 37.9121479,     7.5962 
1999,     1, 0.04035181, 6.29675972, 0.83211267, 27.6094991,  3.0041000, 37.7828233,     7.1781 
1999,     2, 0.02666528, 6.21898648, 0.82212427, 27.6012540,  3.0041000, 37.6731300,     6.8157 
1999,     3, 0.01425978, 6.10329850, 0.80669306, 27.5876651,  3.0041000, 37.5160165,     6.2929 
1999,     4, 0.00606431, 5.94873559, 0.78557585, 27.5676995,  3.0041000, 37.3121753,     5.6068 
1999,     5, 0.00279403, 5.81203440, 0.76660873, 27.5487211,  3.0041000, 37.1342583,     4.9989 
1999,     6, 0.00121897, 5.66919029, 0.74679772, 27.5277435,  3.0041000, 36.9490504,     4.3604 
1999,     7, 0.00096003, 5.62872169, 0.74108927, 27.5216069,  3.0041000, 36.8964779,     4.1706 
1999,     8, 0.00033163, 5.45206393, 0.71692018, 27.4937296,  3.0041000, 36.6671454,     3.3725 
1999,     9, 0.00011801, 5.28565289, 0.69430555, 27.4659042,  3.0041000, 36.4500807,     2.6091 
1999,    10, 1.21639420, 6.03974959, 0.68189218, 27.4501126,  3.0041000, 38.3922485,     7.1111 
1999,    11, 0.64790128, 5.92668667, 0.72186705, 27.4950762,  3.0041000, 37.7956312,     5.6095 
1999,    12, 0.44656388, 5.86088514, 0.73213758, 27.5072364,  3.0041000, 37.5509230,     4.9531 
2000,     1, 0.35605938, 5.82119806, 0.73525465, 27.5111902,  3.0041000, 37.4278022,     4.6075 
2000,     2, 0.26270066, 5.76833584, 0.73681495, 27.5134453,  3.0041000, 37.2853968,     4.1991 
2000,     3, 0.18378266, 5.70684187, 0.73578466, 27.5127404,  3.0041000, 37.1432495,     3.7791 
2000,     4, 0.12298810, 5.63848716, 0.73206131, 27.5088735,  3.0041000, 37.0065101,     3.3619 
2000,     5, 0.06129142, 5.52190197, 0.72189071, 27.4972514,  3.0041000, 36.8064355,     2.7332 
2000,     6, 0.05010702, 5.48862627, 0.71828087, 27.4931301,  3.0041000, 36.7542442,     2.5573 
2000,     7, 0.04125441, 5.45670925, 0.71464366, 27.4889225,  3.0041000, 36.7056298,     2.3913 
2000,     8, 0.03281703, 5.41938094, 0.71022098, 27.4837280,  3.0041000, 36.6502469,     2.2022 
2000,     9, 1.82861416, 6.42875535, 0.67880189, 27.4425235,  3.0041000, 39.3827949,     7.9910 
2000,    10, 0.68146385, 6.24117732, 0.76636577, 27.5414514,  3.0041000, 38.2345584,     5.3426 
2000,    11, 0.47757811, 6.17496598, 0.77659094, 27.5547426,  3.0041000, 37.9879777,     4.7204 
2000,    12, 0.36374445, 6.12473254, 0.78032661, 27.5603633,  3.0041000, 37.8332669,     4.3139 
2001,     1, 0.30953501, 6.09515185, 0.78125262, 27.5622614,  3.0041000, 37.7523009,     4.0918 
2001,     2, 0.24634951, 6.05354518, 0.78132107, 27.5634752,  3.0041000, 37.6487910,     3.8058 
2001,     3, 0.18942642, 6.00601556, 0.77994262, 27.5631448,  3.0041000, 37.5426294,     3.5067 
